Index,Total Frames,Difference
28207,17478,-38936
28208,17480,-38936
28209,17482,-38936
28210,17484,-38936
28211,17486,-38936
28212,17488,-38936
28213,17490,-38936
28214,17492,-38936
28215,17494,-38936
28216,17496,-38936
28217,17498,-38936
28218,17500,-38936
28219,17502,-38936
28220,17504,-38936
28221,17506,-38936
28222,17508,-38936
28223,17510,-38936
28224,17512,-38936
28225,17514,-38936
28226,17516,-38936
28227,17518,-38936
28228,17520,-38936
28229,17522,-38936
28230,17524,-38936
28231,17526,-38936
28232,17528,-38936
28233,17530,-38936
28234,17532,-38936
28235,17534,-38936
28236,17536,-38936
28237,17538,-38936
28238,17540,-38936
28239,17542,-38936
28240,17544,-38936
28241,17546,-38936
28242,17548,-38936
28243,17550,-38936
28244,17552,-38936
28245,17554,-38936
28246,17556,-38936
28247,17558,-38936
28248,17560,-38936
28249,17562,-38936
28250,17564,-38936
28251,17566,-38936
28252,17568,-38936
28253,17570,-38936
28254,17572,-38936
28255,17574,-38936
28256,17576,-38936
28257,17578,-38936
28258,17580,-38936
28259,17582,-38936
28260,17584,-38936
28261,17586,-38936
28262,17588,-38936
28263,17590,-38936
28264,17592,-38936
28265,17594,-38936
28266,17596,-38936
28267,17598,-38936
28268,17600,-38936
28269,17602,-38936
28270,17604,-38936
28271,17606,-38936
28272,17608,-38936
28273,17610,-38936
28274,17612,-38936
28275,17614,-38936
28276,17616,-38936
28277,17618,-38936
28278,17620,-38936
28279,17622,-38936
28280,17624,-38936
28281,17626,-38936
28282,17628,-38936
28283,17630,-38936
28284,17632,-38936
28285,17634,-38936
28286,17636,-38936
28287,17638,-38936
28288,17640,-38936
28289,17642,-38936
28290,17644,-38936
28291,17646,-38936
28292,17648,-38936
28293,17650,-38936
28294,17652,-38936
28295,17654,-38936
28296,17656,-38936
28297,17658,-38936
28298,17660,-38936
28299,17662,-38936
28300,17664,-38936
28301,17666,-38936
28302,17668,-38936
28303,17670,-38936
28304,17672,-38936
28305,17674,-38936
28306,17676,-38936
28307,17678,-38936
28308,17680,-38936
28309,17682,-38936
28310,17684,-38936
28311,17686,-38936
28312,17688,-38936
28313,17690,-38936
28314,17692,-38936
28315,17694,-38936
28316,17696,-38936
28317,17698,-38936
28318,17700,-38936
28319,17702,-38936
28320,17704,-38936
28321,17706,-38936
28322,17708,-38936
28323,17710,-38936
28324,17712,-38936
28325,17714,-38936
28326,17716,-38936
28327,17718,-38936
28328,17720,-38936
28329,17722,-38936
28330,17724,-38936
28331,17726,-38936
28332,17728,-38936
28333,17730,-38936
28334,17732,-38936
28335,17734,-38936
28336,17736,-38936
28337,17738,-38936
28338,17740,-38936
28339,17742,-38936
28340,17744,-38936
28341,17746,-38936
28342,17748,-38936
28343,17750,-38936
28344,17752,-38936
28345,17754,-38936
28346,17756,-38936
28347,17758,-38936
28348,17760,-38936
28349,17762,-38936
28350,17764,-38936
28351,17766,-38936
28352,17768,-38936
28353,17770,-38936
28354,17772,-38936
28355,17774,-38936
28356,17776,-38936
28357,17778,-38936
28358,17780,-38936
28359,17782,-38936
28360,17784,-38936
28361,17786,-38936
28362,17788,-38936
28363,17790,-38936
28364,17792,-38936
28365,17794,-38936
28366,17796,-38936
28367,17798,-38936
28368,17800,-38936
28369,17802,-38936
28370,17804,-38936
28371,17806,-38936
28372,17808,-38936
28373,17810,-38936
28374,17812,-38936
28375,17814,-38936
28376,17816,-38936
28377,17818,-38936
28378,17820,-38936
28379,17822,-38936
28380,17824,-38936
28381,17826,-38936
28382,17828,-38936
28383,17830,-38936
28384,17832,-38936
28385,17834,-38936
28386,17836,-38936
28387,17838,-38936
28388,17840,-38936
28389,17842,-38936
28390,17844,-38936
28391,17846,-38936
28392,17848,-38936
28393,17850,-38936
28394,17852,-38936
28395,17854,-38936
28396,17856,-38936
28397,17858,-38936
28398,17860,-38936
28399,17862,-38936
28400,17864,-38936
28401,17866,-38936
28402,17868,-38936
28403,17870,-38936
28404,17872,-38936
28405,17874,-38936
28406,17876,-38936
28407,17878,-38936
28408,17880,-38936
28409,17882,-38936
28410,17884,-38936
28411,17886,-38936
28412,17888,-38936
28413,17890,-38936
28414,17892,-38936
28415,17894,-38936
28416,17896,-38936
28417,17898,-38936
28418,17900,-38936
28419,17902,-38936
28420,17904,-38936
28421,17906,-38936
28422,17908,-38936
28423,17910,-38936
28424,17912,-38936
28425,17914,-38936
28426,17916,-38936
28427,17918,-38936
28428,17920,-38936
28429,17922,-38936
28430,17924,-38936
28431,17926,-38936
28432,17928,-38936
28433,17930,-38936
28434,17932,-38936
28435,17934,-38936
28436,17936,-38936
28437,17938,-38936
28438,17940,-38936
28439,17942,-38936
28440,17944,-38936
28441,17946,-38936
28442,17948,-38936
28443,17950,-38936
28444,17952,-38936
28445,17954,-38936
28446,17956,-38936
28447,17958,-38936
28448,17960,-38936
28449,17962,-38936
28450,17964,-38936
28451,17966,-38936
28452,17968,-38936
28453,17970,-38936
28454,17972,-38936
28455,17974,-38936
28456,17976,-38936
28457,17978,-38936
28458,17980,-38936
28459,17982,-38936
28460,17984,-38936
28461,17986,-38936
28462,17988,-38936
28463,17990,-38936
28464,17992,-38936
28465,17994,-38936
28466,17996,-38936
28467,17998,-38936
28468,18000,-38936
28469,18002,-38936
28470,18004,-38936
28471,18006,-38936
28472,18008,-38936
28473,18010,-38936
28474,18012,-38936
28475,18014,-38936
28476,18016,-38936
28477,18018,-38936
28478,18020,-38936
28479,18022,-38936
28480,18024,-38936
28481,18026,-38936
28482,18028,-38936
28483,18030,-38936
28484,18032,-38936
28485,18034,-38936
28486,18036,-38936
28487,18038,-38936
28488,18040,-38936
28489,18042,-38936
28490,18044,-38936
28491,18046,-38936
28492,18048,-38936
28493,18050,-38936
28494,18052,-38936
28495,18054,-38936
28496,18056,-38936
28497,18058,-38936
28498,18060,-38936
28499,18062,-38936
28500,18064,-38936
28501,18066,-38936
28502,18068,-38936
28503,18070,-38936
28504,18072,-38936
28505,18074,-38936
28506,18076,-38936
28507,18078,-38936
28508,18080,-38936
28509,18082,-38936
28510,18084,-38936
28511,18086,-38936
28512,18088,-38936
28513,18090,-38936
28514,18092,-38936
28515,18094,-38936
28516,18096,-38936
28517,18098,-38936
28518,18100,-38936
28519,18102,-38936
28520,18104,-38936
28521,18106,-38936
28522,18108,-38936
28523,18110,-38936
28524,18112,-38936
28525,18114,-38936
28526,18116,-38936
28527,18118,-38936
28528,18120,-38936
28529,18122,-38936
28530,18124,-38936
28531,18126,-38936
28532,18128,-38936
28533,18130,-38936
28534,18132,-38936
28535,18134,-38936
28536,18136,-38936
28537,18138,-38936
28538,18140,-38936
28539,18142,-38936
28540,18144,-38936
28541,18146,-38936
28542,18148,-38936
28543,18150,-38936
28544,18152,-38936
28545,18154,-38936
28546,18156,-38936
28547,18158,-38936
28548,18160,-38936
28549,18162,-38936
28550,18164,-38936
28551,18166,-38936
28552,18168,-38936
28553,18170,-38936
28554,18172,-38936
28555,18174,-38936
28556,18176,-38936
28557,18178,-38936
28558,18180,-38936
28559,18182,-38936
28560,18184,-38936
28561,18186,-38936
28562,18188,-38936
28563,18190,-38936
28564,18192,-38936
28565,18194,-38936
28566,18196,-38936
28567,18198,-38936
28568,18200,-38936
28569,18202,-38936
28570,18204,-38936
28571,18206,-38936
28572,18208,-38936
28573,18210,-38936
28574,18212,-38936
28575,18214,-38936
28576,18216,-38936
28577,18218,-38936
28578,18220,-38936
28579,18222,-38936
28580,18224,-38936
28581,18226,-38936
28582,18228,-38936
28583,18230,-38936
28584,18232,-38936
28585,18234,-38936
28586,18236,-38936
28587,18238,-38936
28588,18240,-38936
28589,18242,-38936
28590,18244,-38936
28591,18246,-38936
28592,18248,-38936
28593,18250,-38936
28594,18252,-38936
28595,18254,-38936
28596,18256,-38936
28597,18258,-38936
28598,18260,-38936
28599,18262,-38936
28600,18264,-38936
28601,18266,-38936
28602,18268,-38936
28603,18270,-38936
28604,18272,-38936
28605,18274,-38936
28606,18276,-38936
28607,18278,-38936
28608,18280,-38936
28609,18282,-38936
28610,18284,-38936
28611,18286,-38936
28612,18288,-38936
28613,18290,-38936
28614,18292,-38936
28615,18294,-38936
28616,18296,-38936
28617,18298,-38936
28618,18300,-38936
28619,18302,-38936
28620,18304,-38936
28621,18306,-38936
28622,18308,-38936
28623,18310,-38936
28624,18312,-38936
28625,18314,-38936
28626,18316,-38936
28627,18318,-38936
28628,18320,-38936
28629,18322,-38936
28630,18324,-38936
28631,18326,-38936
28632,18328,-38936
28633,18330,-38936
28634,18332,-38936
28635,18334,-38936
28636,18336,-38936
28637,18338,-38936
28638,18340,-38936
28639,18342,-38936
28640,18344,-38936
28641,18346,-38936
28642,18348,-38936
28643,18350,-38936
28644,18352,-38936
28645,18354,-38936
28646,18356,-38936
28647,18358,-38936
28648,18360,-38936
28649,18362,-38936
28650,18364,-38936
28651,18366,-38936
28652,18368,-38936
28653,18370,-38936
28654,18372,-38936
28655,18374,-38936
28656,18376,-38936
28657,18378,-38936
28658,18380,-38936
28659,18382,-38936
28660,18384,-38936
28661,18386,-38936
28662,18388,-38936
28663,18390,-38936
28664,18392,-38936
28665,18394,-38936
28666,18396,-38936
28667,18398,-38936
28668,18400,-38936
28669,18402,-38936
28670,18404,-38936
28671,18406,-38936
28672,18408,-38936
28673,18410,-38936
28674,18412,-38936
28675,18414,-38936
28676,18416,-38936
28677,18418,-38936
28678,18420,-38936
28679,18422,-38936
28680,18424,-38936
28681,18426,-38936
28682,18428,-38936
28683,18430,-38936
28684,18432,-38936
28685,18434,-38936
28686,18436,-38936
28687,18438,-38936
28688,18440,-38936
28689,18442,-38936
28690,18444,-38936
28691,18446,-38936
28692,18448,-38936
28693,18450,-38936
28694,18452,-38936
28695,18454,-38936
28696,18456,-38936
28697,18458,-38936
28698,18460,-38936
28699,18462,-38936
28700,18464,-38936
28701,18466,-38936
28702,18468,-38936
28703,18470,-38936
28704,18472,-38936
28705,18474,-38936
28706,18476,-38936
28707,18478,-38936
28708,18480,-38936
28709,18482,-38936
28710,18484,-38936
28711,18486,-38936
28712,18488,-38936
28713,18490,-38936
28714,18492,-38936
28715,18494,-38936
28716,18496,-38936
28717,18498,-38936
28718,18500,-38936
28719,18502,-38936
28720,18504,-38936
28721,18506,-38936
28722,18508,-38936
28723,18510,-38936
28724,18512,-38936
28725,18514,-38936
28726,18516,-38936
28727,18518,-38936
28728,18520,-38936
28729,18522,-38936
28730,18524,-38936
28731,18526,-38936
28732,18528,-38936
28733,18530,-38936
28734,18532,-38936
28735,18534,-38936
28736,18536,-38936
28737,18538,-38936
28738,18540,-38936
28739,18542,-38936
28740,18544,-38936
28741,18546,-38936
28742,18548,-38936
28743,18550,-38936
28744,18552,-38936
28745,18554,-38936
28746,18556,-38936
28747,18558,-38936
28748,18560,-38936
28749,18562,-38936
28750,18564,-38936
28751,18566,-38936
28752,18568,-38936
28753,18570,-38936
28754,18572,-38936
28755,18574,-38936
28756,18576,-38936
28757,18578,-38936
28758,18580,-38936
28759,18582,-38936
28760,18584,-38936
28761,18586,-38936
28762,18588,-38936
28763,18590,-38936
28764,18592,-38936
28765,18594,-38936
28766,18596,-38936
28767,18598,-38936
28768,18600,-38936
28769,18602,-38936
28770,18604,-38936
28771,18606,-38936
28772,18608,-38936
28773,18610,-38936
28774,18612,-38936
28775,18614,-38936
28776,18616,-38936
28777,18618,-38936
28778,18620,-38936
28779,18622,-38936
28780,18624,-38936
28781,18626,-38936
28782,18628,-38936
28783,18630,-38936
28784,18632,-38936
28785,18634,-38936
28786,18636,-38936
28787,18638,-38936
28788,18640,-38936
28789,18642,-38936
28790,18644,-38936
28791,18646,-38936
28792,18648,-38936
28793,18650,-38936
28794,18652,-38936
28795,18654,-38936
28796,18656,-38936
28797,18658,-38936
28798,18660,-38936
28799,18662,-38936
28800,18664,-38936
28801,18666,-38936
28802,18668,-38936
28803,18670,-38936
28804,18672,-38936
28805,18674,-38936
28806,18676,-38936
28807,18678,-38936
28808,18680,-38936
28809,18682,-38936
28810,18684,-38936
28811,18686,-38936
28812,18688,-38936
28813,18690,-38936
28814,18692,-38936
28815,18694,-38936
28816,18696,-38936
28817,18698,-38936
28818,18700,-38936
28819,18702,-38936
28820,18704,-38936
28821,18706,-38936
28822,18708,-38936
28823,18710,-38936
28824,18712,-38936
28825,18714,-38936
28826,18716,-38936
28827,18718,-38936
28828,18720,-38936
28829,18722,-38936
28830,18724,-38936
28831,18726,-38936
28832,18728,-38936
28833,18730,-38936
28834,18732,-38936
28835,18734,-38936
28836,18736,-38936
28837,18738,-38936
28838,18740,-38936
28839,18742,-38936
28840,18744,-38936
28841,18746,-38936
28842,18748,-38936
28843,18750,-38936
28844,18752,-38936
28845,18754,-38936
28846,18756,-38936
28847,18758,-38936
28848,18760,-38936
28849,18762,-38936
28850,18764,-38936
28851,18766,-38936
28852,18768,-38936
28853,18770,-38936
28854,18772,-38936
28855,18774,-38936
28856,18776,-38936
28857,18778,-38936
28858,18780,-38936
28859,18782,-38936
28860,18784,-38936
28861,18786,-38936
28862,18788,-38936
28863,18790,-38936
28864,18792,-38936
28865,18794,-38936
28866,18796,-38936
28867,18798,-38936
28868,18800,-38936
28869,18802,-38936
28870,18804,-38936
28871,18806,-38936
28872,18808,-38936
28873,18810,-38936
28874,18812,-38936
28875,18814,-38936
28876,18816,-38936
28877,18818,-38936
28878,18820,-38936
28879,18822,-38936
28880,18824,-38936
28881,18826,-38936
28882,18828,-38936
28883,18830,-38936
28884,18832,-38936
28885,18834,-38936
28886,18836,-38936
28887,18838,-38936
28888,18840,-38936
28889,18842,-38936
28890,18844,-38936
28891,18846,-38936
28892,18848,-38936
28893,18850,-38936
28894,18852,-38936
28895,18854,-38936
28896,18856,-38936
28897,18858,-38936
28898,18860,-38936
28899,18862,-38936
28900,18864,-38936
28901,18866,-38936
28902,18868,-38936
28903,18870,-38936
28904,18872,-38936
28905,18874,-38936
28906,18876,-38936
28907,18878,-38936
28908,18880,-38936
28909,18882,-38936
28910,18884,-38936
28911,18886,-38936
28912,18888,-38936
28913,18890,-38936
28914,18892,-38936
28915,18894,-38936
28916,18896,-38936
28917,18898,-38936
28918,18900,-38936
28919,18902,-38936
28920,18904,-38936
28921,18906,-38936
28922,18908,-38936
28923,18910,-38936
28924,18912,-38936
28925,18914,-38936
28926,18916,-38936
28927,18918,-38936
28928,18920,-38936
28929,18922,-38936
28930,18924,-38936
28931,18926,-38936
28932,18928,-38936
28933,18930,-38936
28934,18932,-38936
28935,18934,-38936
28936,18936,-38936
28937,18938,-38936
28938,18940,-38936
28939,18942,-38936
28940,18944,-38936
28941,18946,-38936
28942,18948,-38936
28943,18950,-38936
28944,18952,-38936
28945,18954,-38936
28946,18956,-38936
28947,18958,-38936
28948,18960,-38936
28949,18962,-38936
28950,18964,-38936
28951,18966,-38936
28952,18968,-38936
28953,18970,-38936
28954,18972,-38936
28955,18974,-38936
28956,18976,-38936
28957,18978,-38936
28958,18980,-38936
28959,18982,-38936
28960,18984,-38936
28961,18986,-38936
28962,18988,-38936
28963,18990,-38936
28964,18992,-38936
28965,18994,-38936
28966,18996,-38936
28967,18998,-38936
28968,19000,-38936
28969,19002,-38936
28970,19004,-38936
28971,19006,-38936
28972,19008,-38936
28973,19010,-38936
28974,19012,-38936
28975,19014,-38936
28976,19016,-38936
28977,19018,-38936
28978,19020,-38936
28979,19022,-38936
28980,19024,-38936
28981,19026,-38936
28982,19028,-38936
28983,19030,-38936
28984,19032,-38936
28985,19034,-38936
28986,19036,-38936
28987,19038,-38936
28988,19040,-38936
28989,19042,-38936
28990,19044,-38936
28991,19046,-38936
28992,19048,-38936
28993,19050,-38936
28994,19052,-38936
28995,19054,-38936
28996,19056,-38936
28997,19058,-38936
28998,19060,-38936
28999,19062,-38936
29000,19064,-38936
29001,19066,-38936
29002,19068,-38936
29003,19070,-38936
29004,19072,-38936
29005,19074,-38936
29006,19076,-38936
29007,19078,-38936
29008,19080,-38936
29009,19082,-38936
29010,19084,-38936
29011,19086,-38936
29012,19088,-38936
29013,19090,-38936
29014,19092,-38936
29015,19094,-38936
29016,19096,-38936
29017,19098,-38936
29018,19100,-38936
29019,19102,-38936
29020,19104,-38936
29021,19106,-38936
29022,19108,-38936
29023,19110,-38936
29024,19112,-38936
29025,19114,-38936
29026,19116,-38936
29027,19118,-38936
29028,19120,-38936
29029,19122,-38936
29030,19124,-38936
29031,19126,-38936
29032,19128,-38936
29033,19130,-38936
29034,19132,-38936
29035,19134,-38936
29036,19136,-38936
29037,19138,-38936
29038,19140,-38936
29039,19142,-38936
29040,19144,-38936
29041,19146,-38936
29042,19148,-38936
29043,19150,-38936
29044,19152,-38936
29045,19154,-38936
29046,19156,-38936
29047,19158,-38936
29048,19160,-38936
29049,19162,-38936
29050,19164,-38936
29051,19166,-38936
29052,19168,-38936
29053,19170,-38936
29054,19172,-38936
29055,19174,-38936
29056,19176,-38936
29057,19178,-38936
29058,19180,-38936
29059,19182,-38936
29060,19184,-38936
29061,19186,-38936
29062,19188,-38936
29063,19190,-38936
29064,19192,-38936
29065,19194,-38936
29066,19196,-38936
29067,19198,-38936
29068,19200,-38936
29069,19202,-38936
29070,19204,-38936
29071,19206,-38936
29072,19208,-38936
29073,19210,-38936
29074,19212,-38936
29075,19214,-38936
29076,19216,-38936
29077,19218,-38936
29078,19220,-38936
29079,19222,-38936
29080,19224,-38936
29081,19226,-38936
29082,19228,-38936
29083,19230,-38936
29084,19232,-38936
29085,19234,-38936
29086,19236,-38936
29087,19238,-38936
29088,19240,-38936
29089,19242,-38936
29090,19244,-38936
29091,19246,-38936
29092,19248,-38936
29093,19250,-38936
29094,19252,-38936
29095,19254,-38936
29096,19256,-38936
29097,19258,-38936
29098,19260,-38936
29099,19262,-38936
29100,19264,-38936
29101,19266,-38936
29102,19268,-38936
29103,19270,-38936
29104,19272,-38936
29105,19274,-38936
29106,19276,-38936
29107,19278,-38936
29108,19280,-38936
29109,19282,-38936
29110,19284,-38936
29111,19286,-38936
29112,19288,-38936
29113,19290,-38936
29114,19292,-38936
29115,19294,-38936
29116,19296,-38936
29117,19298,-38936
29118,19300,-38936
29119,19302,-38936
29120,19304,-38936
29121,19306,-38936
29122,19308,-38936
29123,19310,-38936
29124,19312,-38936
29125,19314,-38936
29126,19316,-38936
29127,19318,-38936
29128,19320,-38936
29129,19322,-38936
29130,19324,-38936
29131,19326,-38936
29132,19328,-38936
29133,19330,-38936
29134,19332,-38936
29135,19334,-38936
29136,19336,-38936
29137,19338,-38936
29138,19340,-38936
29139,19342,-38936
29140,19344,-38936
29141,19346,-38936
29142,19348,-38936
29143,19350,-38936
29144,19352,-38936
29145,19354,-38936
29146,19356,-38936
29147,19358,-38936
29148,19360,-38936
29149,19362,-38936
29150,19364,-38936
29151,19366,-38936
29152,19368,-38936
29153,19370,-38936
29154,19372,-38936
29155,19374,-38936
29156,19376,-38936
29157,19378,-38936
29158,19380,-38936
29159,19382,-38936
29160,19384,-38936
29161,19386,-38936
29162,19388,-38936
29163,19390,-38936
29164,19392,-38936
29165,19394,-38936
29166,19396,-38936
29167,19398,-38936
29168,19400,-38936
29169,19402,-38936
29170,19404,-38936
29171,19406,-38936
29172,19408,-38936
29173,19410,-38936
29174,19412,-38936
29175,19414,-38936
29176,19416,-38936
29177,19418,-38936
29178,19420,-38936
29179,19422,-38936
29180,19424,-38936
29181,19426,-38936
29182,19428,-38936
29183,19430,-38936
29184,19432,-38936
29185,19434,-38936
29186,19436,-38936
29187,19438,-38936
29188,19440,-38936
29189,19442,-38936
29190,19444,-38936
29191,19446,-38936
29192,19448,-38936
29193,19450,-38936
29194,19452,-38936
29195,19454,-38936
29196,19456,-38936
29197,19458,-38936
29198,19460,-38936
29199,19462,-38936
29200,19464,-38936
29201,19466,-38936
29202,19468,-38936
29203,19470,-38936
29204,19472,-38936
29205,19474,-38936
29206,19476,-38936
29207,19478,-38936
29208,19480,-38936
29209,19482,-38936
29210,19484,-38936
29211,19486,-38936
29212,19488,-38936
29213,19490,-38936
29214,19492,-38936
29215,19494,-38936
29216,19496,-38936
29217,19498,-38936
29218,19500,-38936
29219,19502,-38936
29220,19504,-38936
29221,19506,-38936
29222,19508,-38936
29223,19510,-38936
29224,19512,-38936
29225,19514,-38936
29226,19516,-38936
29227,19518,-38936
29228,19520,-38936
29229,19522,-38936
29230,19524,-38936
29231,19526,-38936
29232,19528,-38936
29233,19530,-38936
29234,19532,-38936
29235,19534,-38936
29236,19536,-38936
29237,19538,-38936
29238,19540,-38936
29239,19542,-38936
29240,19544,-38936
29241,19546,-38936
29242,19548,-38936
29243,19550,-38936
29244,19552,-38936
29245,19554,-38936
29246,19556,-38936
29247,19558,-38936
29248,19560,-38936
29249,19562,-38936
29250,19564,-38936
29251,19566,-38936
29252,19568,-38936
29253,19570,-38936
29254,19572,-38936
29255,19574,-38936
29256,19576,-38936
29257,19578,-38936
29258,19580,-38936
29259,19582,-38936
29260,19584,-38936
29261,19586,-38936
29262,19588,-38936
29263,19590,-38936
29264,19592,-38936
29265,19594,-38936
29266,19596,-38936
29267,19598,-38936
29268,19600,-38936
29269,19602,-38936
29270,19604,-38936
29271,19606,-38936
29272,19608,-38936
29273,19610,-38936
29274,19612,-38936
29275,19614,-38936
29276,19616,-38936
29277,19618,-38936
29278,19620,-38936
29279,19622,-38936
29280,19624,-38936
29281,19626,-38936
29282,19628,-38936
29283,19630,-38936
29284,19632,-38936
29285,19634,-38936
29286,19636,-38936
29287,19638,-38936
29288,19640,-38936
29289,19642,-38936
29290,19644,-38936
29291,19646,-38936
29292,19648,-38936
29293,19650,-38936
29294,19652,-38936
29295,19654,-38936
29296,19656,-38936
29297,19658,-38936
29298,19660,-38936
29299,19662,-38936
29300,19664,-38936
29301,19666,-38936
29302,19668,-38936
29303,19670,-38936
29304,19672,-38936
29305,19674,-38936
29306,19676,-38936
29307,19678,-38936
29308,19680,-38936
29309,19682,-38936
29310,19684,-38936
29311,19686,-38936
29312,19688,-38936
29313,19690,-38936
29314,19692,-38936
29315,19694,-38936
29316,19696,-38936
29317,19698,-38936
29318,19700,-38936
29319,19702,-38936
29320,19704,-38936
29321,19706,-38936
29322,19708,-38936
29323,19710,-38936
29324,19712,-38936
29325,19714,-38936
29326,19716,-38936
29327,19718,-38936
29328,19720,-38936
29329,19722,-38936
29330,19724,-38936
29331,19726,-38936
29332,19728,-38936
29333,19730,-38936
29334,19732,-38936
29335,19734,-38936
29336,19736,-38936
29337,19738,-38936
29338,19740,-38936
29339,18002,-40676
29340,2,-58678
29341,4,-58678
29342,6,-58678
29343,8,-58678
29344,10,-58678
29345,12,-58678
29346,14,-58678
29347,16,-58678
29348,18,-58678
29349,20,-58678
29350,22,-58678
29351,24,-58678
29352,26,-58678
29353,28,-58678
29354,30,-58678
29355,32,-58678
29356,34,-58678
29357,36,-58678
29358,38,-58678
29359,40,-58678
29360,42,-58678
29361,44,-58678
29362,46,-58678
29363,48,-58678
29364,50,-58678
29365,52,-58678
29366,54,-58678
29367,56,-58678
29368,58,-58678
29369,60,-58678
29370,62,-58678
29371,64,-58678
29372,66,-58678
29373,68,-58678
29374,70,-58678
29375,72,-58678
29376,74,-58678
29377,76,-58678
29378,78,-58678
29379,80,-58678
29380,82,-58678
29381,84,-58678
29382,86,-58678
29383,88,-58678
29384,90,-58678
29385,92,-58678
29386,94,-58678
29387,96,-58678
29388,98,-58678
29389,100,-58678
29390,102,-58678
29391,104,-58678
29392,106,-58678
29393,108,-58678
29394,110,-58678
29395,112,-58678
29396,114,-58678
29397,116,-58678
29398,118,-58678
29399,120,-58678
29400,122,-58678
29401,124,-58678
29402,126,-58678
29403,128,-58678
29404,130,-58678
29405,132,-58678
29406,134,-58678
29407,136,-58678
29408,138,-58678
29409,140,-58678
29410,142,-58678
29411,144,-58678
29412,146,-58678
29413,148,-58678
29414,150,-58678
29415,152,-58678
29416,154,-58678
29417,156,-58678
29418,158,-58678
29419,160,-58678
29420,162,-58678
29421,164,-58678
29422,166,-58678
29423,168,-58678
29424,170,-58678
29425,172,-58678
29426,174,-58678
29427,176,-58678
29428,178,-58678
29429,180,-58678
29430,182,-58678
29431,184,-58678
29432,186,-58678
29433,188,-58678
29434,190,-58678
29435,192,-58678
29436,194,-58678
29437,196,-58678
29438,198,-58678
29439,200,-58678
29440,202,-58678
29441,204,-58678
29442,206,-58678
29443,208,-58678
29444,210,-58678
29445,212,-58678
29446,214,-58678
29447,216,-58678
29448,218,-58678
29449,220,-58678
29450,222,-58678
29451,224,-58678
29452,226,-58678
29453,228,-58678
29454,230,-58678
29455,232,-58678
29456,234,-58678
29457,236,-58678
29458,238,-58678
29459,240,-58678
29460,242,-58678
29461,244,-58678
29462,246,-58678
29463,248,-58678
29464,250,-58678
29465,252,-58678
29466,254,-58678
29467,256,-58678
29468,258,-58678
29469,260,-58678
29470,262,-58678
29471,264,-58678
29472,266,-58678
29473,268,-58678
29474,270,-58678
29475,272,-58678
29476,274,-58678
29477,276,-58678
29478,278,-58678
29479,280,-58678
29480,282,-58678
29481,284,-58678
29482,286,-58678
29483,288,-58678
29484,290,-58678
29485,292,-58678
29486,294,-58678
29487,296,-58678
29488,298,-58678
29489,300,-58678
29490,302,-58678
29491,304,-58678
29492,306,-58678
29493,308,-58678
29494,310,-58678
29495,312,-58678
29496,314,-58678
29497,316,-58678
29498,318,-58678
29499,320,-58678
29500,322,-58678
29501,324,-58678
29502,326,-58678
29503,328,-58678
29504,330,-58678
29505,332,-58678
29506,334,-58678
29507,336,-58678
29508,338,-58678
29509,340,-58678
29510,342,-58678
29511,344,-58678
29512,346,-58678
29513,348,-58678
29514,350,-58678
29515,352,-58678
29516,354,-58678
29517,356,-58678
29518,358,-58678
29519,360,-58678
29520,362,-58678
29521,364,-58678
29522,366,-58678
29523,368,-58678
29524,370,-58678
29525,372,-58678
29526,374,-58678
29527,376,-58678
29528,378,-58678
29529,380,-58678
29530,382,-58678
29531,384,-58678
29532,386,-58678
29533,388,-58678
29534,390,-58678
29535,392,-58678
29536,394,-58678
29537,396,-58678
29538,398,-58678
29539,400,-58678
29540,402,-58678
29541,404,-58678
29542,406,-58678
29543,408,-58678
29544,410,-58678
29545,412,-58678
29546,414,-58678
29547,416,-58678
29548,418,-58678
29549,420,-58678
29550,422,-58678
29551,424,-58678
29552,426,-58678
29553,428,-58678
29554,430,-58678
29555,432,-58678
29556,434,-58678
29557,436,-58678
29558,438,-58678
29559,440,-58678
29560,442,-58678
29561,444,-58678
29562,446,-58678
29563,448,-58678
29564,450,-58678
29565,452,-58678
29566,454,-58678
29567,456,-58678
29568,458,-58678
29569,460,-58678
29570,462,-58678
29571,464,-58678
29572,466,-58678
29573,468,-58678
29574,470,-58678
29575,472,-58678
29576,474,-58678
29577,476,-58678
29578,478,-58678
29579,480,-58678
29580,482,-58678
29581,484,-58678
29582,486,-58678
29583,488,-58678
29584,490,-58678
29585,492,-58678
29586,494,-58678
29587,496,-58678
29588,498,-58678
29589,500,-58678
29590,502,-58678
29591,504,-58678
29592,506,-58678
29593,508,-58678
29594,510,-58678
29595,512,-58678
29596,514,-58678
29597,516,-58678
29598,518,-58678
29599,520,-58678
29600,522,-58678
29601,524,-58678
29602,526,-58678
29603,528,-58678
29604,530,-58678
29605,532,-58678
29606,534,-58678
29607,536,-58678
29608,538,-58678
29609,540,-58678
29610,542,-58678
29611,544,-58678
29612,546,-58678
29613,548,-58678
29614,550,-58678
29615,552,-58678
29616,554,-58678
29617,556,-58678
29618,558,-58678
29619,560,-58678
29620,562,-58678
29621,564,-58678
29622,566,-58678
29623,568,-58678
29624,570,-58678
29625,572,-58678
29626,574,-58678
29627,576,-58678
29628,578,-58678
29629,580,-58678
29630,582,-58678
29631,584,-58678
29632,586,-58678
29633,588,-58678
29634,590,-58678
